event_id,source_positive,source_type,background_type,background_file,snr_db,score,raw_logspec_mean,raw_logspec_std,normalized_mean,normalized_std,positive_rms,background_rms,mixture_rms,peak_amplitude,common_gain
433,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\920.wav,TTS,speech,random_segment,15,0.0,-1.6465966,2.0039713,-4.671058e-08,0.9999996,0.16623554,0.03429733,0.11926828,0.7785991,1.0
433,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\920.wav,TTS,speech,random_segment,10,0.0,-1.2713149,1.8679416,-1.5570192e-08,0.99999946,0.16623554,0.03429733,0.12720802,0.7699806,1.0
433,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\920.wav,TTS,speech,random_segment,5,0.0,-0.87317044,1.7498504,-4.671058e-08,0.99999934,0.16623554,0.03429733,0.14925496,0.7673896,1.0
433,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\920.wav,TTS,speech,random_segment,0,0.0,-0.55683327,1.6594306,3.1140384e-08,0.99999934,0.16623554,0.03429733,0.18375057,1.0960537,0.9032404
433,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\920.wav,TTS,speech,random_segment,-5,0.0,-0.69305235,1.606142,0.0,0.9999994,0.16623554,0.03429733,0.16183569,1.9490899,0.5079294
433,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\920.wav,TTS,streaming_repro,random_ambient,repro,0.12109375,0.13297486,1.025975,0.0,0.9999991,0.16623554,0,0.1308486,0.90167236,1.0
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,none,none,clean,0.99609375,-8.380971,6.465383,-6.695183e-07,1.0,0.18574892,0,0.18574892,0.801178,1.0
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,ambient,random_segment,30,0.00390625,-2.62657,2.241024,-7.785096e-09,0.9999996,0.18574892,0.09548497,0.11527688,0.8107036,1.0
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,ambient,random_segment,20,0.00390625,-1.8732122,1.8933958,4.671058e-08,0.99999946,0.18574892,0.09548497,0.11666448,0.83130056,1.0
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,ambient,random_segment,15,0.00390625,-1.4779093,1.7537248,-4.671058e-08,0.9999994,0.18574892,0.09548497,0.11987295,0.8547443,1.0
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,ambient,random_segment,10,0.0,-1.0645214,1.6392987,4.671058e-08,0.99999934,0.18574892,0.09548497,0.12942807,0.89643383,1.0
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,ambient,random_segment,5,0.0,-0.62912935,1.5452422,-2.335529e-08,0.99999934,0.18574892,0.09548497,0.1557331,0.97056955,1.0
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,ambient,random_segment,0,0.0,-0.27641505,1.4721514,2.7247838e-08,0.99999934,0.18574892,0.09548497,0.19658042,1.1024035,0.8980378
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,ambient,random_segment,-5,0.0,0.01664572,1.4162816,1.5570192e-08,0.9999993,0.18574892,0.09548497,0.25935212,1.3368411,0.74055177
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,speech,random_segment,30,0.0,-2.522651,2.4025807,5.4495676e-08,0.9999996,0.18574892,0.057757277,0.11539733,0.8005976,1.0
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,speech,random_segment,20,0.0,-1.7884889,2.0867066,7.785096e-09,0.9999995,0.18574892,0.057757277,0.11704042,0.79934263,1.0
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,speech,random_segment,15,0.0,-1.4075838,1.9636627,3.892548e-08,0.9999995,0.18574892,0.057757277,0.12052288,0.79791427,1.0
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,speech,random_segment,10,0.0,-1.0219167,1.878031,-7.785096e-09,0.9999995,0.18574892,0.057757277,0.130497,0.7953742,1.0
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,speech,random_segment,5,0.0,-0.61856514,1.8202597,0.0,0.99999946,0.18574892,0.057757277,0.15731137,0.81673574,1.0
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,speech,random_segment,0,0.0,-0.25055712,1.8029916,1.1677645e-08,0.99999946,0.18574892,0.057757277,0.20987654,1.0419874,0.95010746
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,speech,random_segment,-5,0.0,-0.16059437,1.8004223,-3.892548e-09,0.9999994,0.18574892,0.057757277,0.2318141,1.5051452,0.6577439
434,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\928.wav,TTS,streaming_repro,random_ambient,repro,0.0,-1.1135113,1.6706883,-6.228077e-08,0.99999946,0.18574892,0,0.12784117,0.83551025,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,none,none,clean,0.99609375,-8.872337,6.3607793,-3.7368463e-07,0.99999946,0.12046261,0,0.12046261,0.6192932,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,ambient,random_segment,30,0.0078125,-2.1456609,1.7202413,-9.342116e-08,0.9999995,0.12046261,0.05670256,0.07162389,0.61620146,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,ambient,random_segment,20,0.04296875,-1.3111335,1.3554507,-3.1140384e-08,0.9999993,0.12046261,0.05670256,0.072641805,0.6095163,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,ambient,random_segment,15,0.04296875,-0.8698126,1.1997633,-4.671058e-08,0.99999917,0.12046261,0.05670256,0.074893914,0.60190713,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,ambient,random_segment,10,0.04296875,-0.41583636,1.0810236,-2.335529e-08,0.9999991,0.12046261,0.05670256,0.08145075,0.5913735,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,ambient,random_segment,5,0.1953125,0.057604473,0.99692607,-3.892548e-09,0.99999887,0.12046261,0.05670256,0.09914858,0.6401948,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,ambient,random_segment,0,0.26953125,0.5593873,0.9325032,2.9194112e-08,0.9999989,0.12046261,0.05670256,0.14091423,0.7376911,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,ambient,random_segment,-5,0.12109375,1.0878047,0.88939255,-3.016725e-08,0.99999887,0.12046261,0.05670256,0.2267578,0.91106683,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,speech,random_segment,30,0.00390625,-3.4384563,2.7225995,-9.342116e-08,0.9999997,0.12046261,0.044306777,0.0717075,0.6221842,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,speech,random_segment,20,0.00390625,-2.6514275,2.3549688,3.892548e-08,0.9999996,0.12046261,0.044306777,0.07290217,0.64110506,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,speech,random_segment,15,0.00390625,-2.2332463,2.1949477,1.5570192e-08,0.9999996,0.12046261,0.044306777,0.075342454,0.662641,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,speech,random_segment,10,0.0,-1.7985951,2.0553892,-6.228077e-08,0.9999996,0.12046261,0.044306777,0.08218307,0.70093787,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,speech,random_segment,5,0.0,-1.3434073,1.9415538,1.0899135e-07,0.9999995,0.12046261,0.044306777,0.10021745,0.79545146,1.0
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,speech,random_segment,0,0.0,-1.016161,1.8516573,7.785096e-09,0.99999946,0.12046261,0.044306777,0.12346101,1.1406837,0.8679006
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,speech,random_segment,-5,0.0,-0.9607441,1.7907698,4.671058e-08,0.9999995,0.12046261,0.044306777,0.12877926,1.7546027,0.5642303
435,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\931.wav,TTS,streaming_repro,random_ambient,repro,0.0,0.06085957,0.9835167,-7.785096e-09,0.999999,0.12046261,0,0.09225561,0.6741638,1.0
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,none,none,clean,0.99609375,-9.779953,5.935373,-4.671058e-08,1.0000002,0.19097778,0,0.19097778,0.87457275,1.0
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,ambient,random_segment,30,0.0,-2.229374,1.4139143,-2.2576779e-07,0.9999993,0.19097778,0.063941136,0.10267635,0.87953913,1.0
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,ambient,random_segment,20,0.0,-1.3106773,1.1017861,-1.3234664e-07,0.9999992,0.19097778,0.063941136,0.104282044,0.89027774,1.0
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,ambient,random_segment,15,0.0,-0.8307713,0.9798635,3.5032933e-08,0.9999989,0.19097778,0.063941136,0.10801853,0.9025006,1.0
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,ambient,random_segment,10,0.0,-0.33180723,0.87619656,-1.1677645e-08,0.99999875,0.19097778,0.063941136,0.11903826,0.94731075,1.0
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,ambient,random_segment,5,0.0,0.10539151,0.804349,0.0,0.9999988,0.19097778,0.063941136,0.13740441,1.0704008,0.9248872
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,ambient,random_segment,0,0.0,0.45379016,0.74713856,-1.946274e-09,0.99999857,0.19097778,0.063941136,0.16653283,1.2892894,0.7678649
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,ambient,random_segment,-5,0.0,0.7392236,0.70238453,1.3623919e-08,0.99999857,0.19097778,0.063941136,0.20931336,1.6785344,0.58980024
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,speech,random_segment,30,0.0,-2.8838148,2.276426,1.7905722e-07,0.99999946,0.19097778,0.041413516,0.102661535,0.87358034,1.0
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,speech,random_segment,20,0.0,-2.0277138,2.054376,3.892548e-09,0.99999946,0.19097778,0.041413516,0.10423592,0.87143445,1.0
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,speech,random_segment,15,0.0,-1.587792,1.977713,-6.228077e-08,0.99999946,0.19097778,0.041413516,0.107939325,0.868992,1.0
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,speech,random_segment,10,0.0,-1.140222,1.92725,5.3522538e-08,0.99999946,0.19097778,0.041413516,0.11891044,0.8646486,1.0
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,speech,random_segment,5,0.0,-0.6794587,1.8906771,4.4764306e-08,0.9999995,0.19097778,0.041413516,0.14838128,0.8569248,1.0
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,speech,random_segment,0,0.0,-0.53686905,1.8738155,-3.1140384e-08,0.9999994,0.19097778,0.041413516,0.15593465,1.3755081,0.7197341
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,speech,random_segment,-5,0.0,-0.63082534,1.8774173,-1.5570192e-08,0.9999994,0.19097778,0.041413516,0.14353867,2.4460378,0.4047362
436,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\934.wav,TTS,streaming_repro,random_ambient,repro,0.0,-0.995428,1.0310017,4.671058e-08,0.99999917,0.19097778,0,0.10614712,0.9181824,1.0
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,none,none,clean,0.99609375,-8.023752,6.556944,-6.228077e-07,1.0,0.15929721,0,0.15929721,0.798645,1.0
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,ambient,random_segment,30,0.0,-1.9665406,1.688605,8.563606e-08,0.99999946,0.15929721,0.06733614,0.102849334,0.79925233,1.0
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,ambient,random_segment,20,0.0,-1.2043937,1.2912977,7.785096e-09,0.9999992,0.15929721,0.06733614,0.10391583,0.8005654,1.0
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,ambient,random_segment,15,0.0,-0.7874354,1.1124039,-5.4495676e-08,0.99999905,0.15929721,0.06733614,0.10648114,0.80206,1.0
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,ambient,random_segment,10,0.0,-0.35180536,0.96792054,1.1677645e-08,0.999999,0.15929721,0.06733614,0.114269085,0.8047694,1.0
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,ambient,random_segment,5,0.0,0.11540714,0.84393775,1.1677645e-08,0.9999988,0.15929721,0.06733614,0.13607356,0.8591759,1.0
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,ambient,random_segment,0,0.0,0.61015314,0.7503726,1.5570192e-08,0.9999986,0.15929721,0.06733614,0.18925323,0.9559258,1.0
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,ambient,random_segment,-5,0.0,0.90601736,0.7023254,6.617332e-08,0.99999857,0.15929721,0.06733614,0.24210134,1.2308164,0.8043442
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,speech,random_segment,30,0.00390625,-1.9055903,1.7610713,9.342116e-08,0.9999994,0.15929721,0.0010747556,0.1028868,0.7983589,1.0
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,speech,random_segment,20,0.0,-1.1022425,1.4034675,-1.01206254e-07,0.9999993,0.15929721,0.0010747556,0.104033016,0.7977404,1.0
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,speech,random_segment,15,0.0,-0.6637471,1.2680762,7.785096e-09,0.99999917,0.15929721,0.0010747556,0.10668444,0.7970363,1.0
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,speech,random_segment,10,0.01953125,-0.18959275,1.1572785,0.0,0.9999991,0.15929721,0.0010747556,0.11460576,0.7957843,1.0
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,speech,random_segment,5,0.33203125,0.30457696,1.0765346,-3.1140384e-08,0.9999991,0.15929721,0.0010747556,0.13657613,0.91512483,1.0
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,speech,random_segment,0,0.90625,0.32390416,1.0194726,7.785096e-09,0.99999905,0.15929721,0.0010747556,0.11577357,1.6238326,0.6096688
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,speech,random_segment,-5,0.953125,0.28241572,0.9874494,3.892548e-08,0.999999,0.15929721,0.0010747556,0.10356527,2.8841126,0.34325984
437,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\944.wav,TTS,streaming_repro,random_ambient,repro,0.0,-0.49523097,1.0423393,0.0,0.99999917,0.15929721,0,0.11128239,0.81073,1.0
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,none,none,clean,0.99609375,-7.4328365,6.4578786,-6.072375e-07,0.99999946,0.13937181,0,0.13937181,0.6610718,1.0
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,ambient,random_segment,30,0.15625,-1.8045049,1.6895032,-2.335529e-08,0.99999934,0.13937181,0.06035921,0.09552813,0.6655285,1.0
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,ambient,random_segment,20,0.04296875,-1.0243993,1.3344183,1.5570192e-08,0.9999993,0.13937181,0.06035921,0.096762106,0.67516506,1.0
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,ambient,random_segment,15,0.01953125,-0.59366596,1.1807214,-9.731371e-08,0.9999992,0.13937181,0.06035921,0.09926737,0.6861335,1.0
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,ambient,random_segment,10,0.0390625,-0.13720329,1.0656917,0.0,0.9999991,0.13937181,0.06035921,0.10634203,0.7056386,1.0
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,ambient,random_segment,5,0.02734375,0.34406966,0.98302066,-3.1140384e-08,0.9999989,0.13937181,0.06035921,0.1254335,0.740324,1.0
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,ambient,random_segment,0,0.0625,0.85627496,0.90380824,-3.1140384e-08,0.99999887,0.13937181,0.06035921,0.17150883,0.84036237,1.0
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,ambient,random_segment,-5,0.0546875,1.3434794,0.86449176,0.0,0.9999988,0.13937181,0.06035921,0.2582946,1.0293663,0.9617568
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,speech,random_segment,30,0.04296875,-3.7108684,3.4964974,1.01206254e-07,0.9999996,0.13937181,0.043075588,0.095350705,0.6583802,1.0
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,speech,random_segment,20,0.01953125,-3.1290333,3.126835,3.1140384e-08,0.9999996,0.13937181,0.043075588,0.09620708,0.65256035,1.0
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,speech,random_segment,15,0.0078125,-2.8219676,2.9726677,4.671058e-08,0.99999964,0.13937181,0.043075588,0.098303355,0.6510048,1.0
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,speech,random_segment,10,0.00390625,-2.4949367,2.8462381,-7.785096e-08,0.9999995,0.13937181,0.043075588,0.104737476,0.651934,1.0
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,speech,random_segment,5,0.0,-2.1493926,2.7513797,-1.0899135e-07,0.9999996,0.13937181,0.043075588,0.12300925,0.8916985,1.0
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,speech,random_segment,0,0.0,-2.1371531,2.6721606,0.0,0.99999964,0.13937181,0.043075588,0.116031006,1.4364603,0.68919414
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,speech,random_segment,-5,0.0,-2.2347746,2.6166337,-7.785096e-08,0.9999996,0.13937181,0.043075588,0.1090745,2.4051988,0.4116084
438,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\95.wav,TTS,streaming_repro,random_ambient,repro,0.00390625,-0.3297525,1.1080204,6.228077e-08,0.99999917,0.13937181,0,0.104674466,0.6754761,1.0
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,none,none,clean,0.99609375,-8.335805,6.521545,-7.006587e-07,0.99999946,0.21855873,0,0.21855873,0.87338257,1.0
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,ambient,random_segment,30,0.015625,-1.5293465,1.5791218,1.4013173e-07,0.9999994,0.21855873,0.05857382,0.1354905,0.8803716,1.0
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,ambient,random_segment,20,0.00390625,-0.69623834,1.243328,-3.892548e-09,0.99999917,0.21855873,0.05857382,0.13680752,0.9017525,1.0
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,ambient,random_segment,15,0.00390625,-0.25042742,1.1126058,1.5570192e-08,0.9999991,0.21855873,0.05857382,0.14024276,0.9260886,1.0
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,ambient,random_segment,10,0.0078125,0.21883735,1.013308,-7.785096e-09,0.99999905,0.21855873,0.05857382,0.15096349,0.96936494,1.0
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,ambient,random_segment,5,0.0625,0.65934414,0.9387981,4.671058e-08,0.99999887,0.21855873,0.05857382,0.1715211,1.0463223,0.94617116
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,ambient,random_segment,0,0.03125,1.0596145,0.87945473,-1.12883896e-07,0.9999988,0.21855873,0.05857382,0.2134376,1.1831743,0.8367322
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,ambient,random_segment,-5,0.03125,1.16068,0.8397928,-1.6348703e-07,0.99999875,0.21855873,0.05857382,0.2205153,1.8376437,0.53873336
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,speech,random_segment,30,0.0,-2.6946762,2.6551301,-4.671058e-08,0.99999964,0.21855873,0.02953167,0.1355998,0.8730112,1.0
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,speech,random_segment,20,0.0,-1.9862626,2.3355877,1.5570192e-08,0.9999997,0.21855873,0.02953167,0.13714956,0.8722081,1.0
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,speech,random_segment,15,0.0,-1.6179715,2.1990204,0.0,0.9999995,0.21855873,0.02953167,0.14083558,0.873262,1.0
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,speech,random_segment,10,0.0,-1.2350861,2.074293,0.0,0.9999995,0.21855873,0.02953167,0.15194172,0.87860715,1.0
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,speech,random_segment,5,0.0,-1.1626216,1.9753252,6.228077e-08,0.99999946,0.21855873,0.02953167,0.1327788,1.3624121,0.7266524
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,speech,random_segment,0,0.0,-1.3202755,1.8930303,3.1140384e-08,0.9999995,0.21855873,0.02953167,0.104982235,2.4227493,0.40862668
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,speech,random_segment,-5,0.0,-1.4704725,1.8448626,0.0,0.9999994,0.21855873,0.02953167,0.09452364,4.3083253,0.22978766
439,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\962.wav,TTS,streaming_repro,random_ambient,repro,0.0,-0.6828653,1.5999693,4.671058e-08,0.9999993,0.21855873,0,0.16719249,0.98965454,1.0
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,none,none,clean,0.99609375,-7.5043125,6.4282722,-6.383779e-07,1.0000004,0.18494853,0,0.18494853,0.74612427,1.0
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,ambient,random_segment,30,0.02734375,-1.6509495,1.6381999,2.335529e-08,0.99999934,0.18494853,0.04705599,0.12809463,0.74481565,1.0
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,ambient,random_segment,20,0.0078125,-0.8378502,1.2924453,-4.671058e-08,0.99999917,0.18494853,0.04705599,0.12921971,0.74198616,1.0
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,ambient,random_segment,15,0.00390625,-0.39993468,1.1553838,3.892548e-09,0.9999991,0.18494853,0.04705599,0.13197146,0.75059223,1.0
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,ambient,random_segment,10,0.01171875,0.058181264,1.0487761,1.5570192e-08,0.99999917,0.18494853,0.04705599,0.1404216,0.78475606,1.0
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,ambient,random_segment,5,0.046875,0.5481259,0.96157277,-9.147488e-08,0.9999989,0.18494853,0.04705599,0.16446407,0.84550893,1.0
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,ambient,random_segment,0,0.30078125,1.0652314,0.9005462,1.7516466e-08,0.99999887,0.18494853,0.04705599,0.22432126,0.95354456,1.0
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,ambient,random_segment,-5,0.39453125,1.3021147,0.8598902,-3.4546364e-08,0.99999875,0.18494853,0.04705599,0.26154104,1.3333235,0.7425055
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,speech,random_segment,30,0.00390625,-2.4729688,2.4459274,-7.0065866e-08,0.9999996,0.18494853,0.061508793,0.12815244,0.7443542,1.0
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,speech,random_segment,20,0.0,-1.7857506,2.1745331,-1.20669e-07,0.99999946,0.18494853,0.061508793,0.12940085,0.75815123,1.0
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,speech,random_segment,15,0.0,-1.4129462,2.0595436,2.335529e-08,0.99999946,0.18494853,0.061508793,0.13228671,0.79560924,1.0
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,speech,random_segment,10,0.0,-1.0220488,1.9600743,-4.281803e-08,0.9999994,0.18494853,0.061508793,0.14094809,0.86222005,1.0
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,speech,random_segment,5,0.0,-0.6151386,1.8832295,-7.785096e-09,0.99999946,0.18494853,0.061508793,0.16526303,0.9806727,1.0
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,speech,random_segment,0,0.0,-0.40130174,1.825514,2.335529e-08,0.9999994,0.18494853,0.061508793,0.1807166,1.2345816,0.8018911
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,speech,random_segment,-5,0.0,-0.32289717,1.7898704,-4.671058e-08,0.99999946,0.18494853,0.061508793,0.19388708,1.8045944,0.5485997
440,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\978.wav,TTS,streaming_repro,random_ambient,repro,0.0,-0.7261573,1.5915649,-1.5570192e-08,0.99999934,0.18494853,0,0.15613145,0.8586731,1.0
441,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\996.wav,TTS,none,none,clean,0.99609375,-8.651699,5.995904,-4.5153558e-07,0.9999997,0.1325412,0,0.1325412,0.57611084,1.0
441,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\996.wav,TTS,ambient,random_segment,30,0.0,-2.4413216,1.5614638,8.952861e-08,0.99999934,0.1325412,0.06987071,0.084586106,0.5780385,1.0
441,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\996.wav,TTS,ambient,random_segment,20,0.0,-1.5631702,1.2194141,1.0899135e-07,0.9999992,0.1325412,0.06987071,0.08548125,0.58252454,1.0
441,E:\SIH\ira-wakeword\dataset\positive_all\piper_batch_A\996.wav,TTS,ambient,random_segment,15,0.0,-1.0981537,1.0756937,-1.1677645e-08,0.9999991,0.1325412,0.06987071,0.08763684,0.59544706,1.0
