event_id,source_positive,source_type,background_type,snr_db,score,pred_0_30,pred_0_50,pred_0_70,pred_0_90
174,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_29.wav,TTS,speech,20,0.0,0,0,0,0
174,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_29.wav,TTS,speech,15,0.0,0,0,0,0
174,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_29.wav,TTS,speech,10,0.0,0,0,0,0
174,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_29.wav,TTS,speech,5,0.0,0,0,0,0
174,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_29.wav,TTS,speech,0,0.0,0,0,0,0
174,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_29.wav,TTS,speech,-5,0.0,0,0,0,0
174,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_29.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,none,clean,0.99609375,1,1,1,1
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,ambient,30,0.00390625,0,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,ambient,20,0.01953125,0,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,ambient,15,0.08203125,0,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,ambient,10,0.30078125,1,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,ambient,5,0.5,1,1,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,ambient,0,0.39453125,1,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,ambient,-5,0.36328125,1,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,speech,30,0.0,0,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,speech,20,0.0,0,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,speech,15,0.0,0,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,speech,10,0.0,0,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,speech,5,0.0,0,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,speech,0,0.0,0,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,speech,-5,0.0,0,0,0,0
175,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_fast_30.wav,TTS,streaming_repro,repro,0.36328125,1,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,none,clean,0.99609375,1,1,1,1
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,ambient,30,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,ambient,20,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,ambient,15,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,ambient,10,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,ambient,5,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,ambient,0,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,ambient,-5,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,speech,30,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,speech,20,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,speech,15,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,speech,10,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,speech,5,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,speech,0,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,speech,-5,0.0,0,0,0,0
176,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_104.wav,TTS,streaming_repro,repro,0.87890625,1,1,1,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,none,clean,0.99609375,1,1,1,1
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,ambient,30,0.0078125,0,0,0,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,ambient,20,0.08203125,0,0,0,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,ambient,15,0.12109375,0,0,0,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,ambient,10,0.30078125,1,0,0,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,ambient,5,0.63671875,1,1,0,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,ambient,0,0.86328125,1,1,1,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,ambient,-5,0.7578125,1,1,1,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,speech,30,0.0,0,0,0,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,speech,20,0.0,0,0,0,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,speech,15,0.0,0,0,0,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,speech,10,0.0,0,0,0,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,speech,5,0.0,0,0,0,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,speech,0,0.0,0,0,0,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,speech,-5,0.0,0,0,0,0
177,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_11.wav,TTS,streaming_repro,repro,0.00390625,0,0,0,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,none,clean,0.99609375,1,1,1,1
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,ambient,30,0.03125,0,0,0,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,ambient,20,0.30078125,1,0,0,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,ambient,15,0.5,1,1,0,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,ambient,10,0.5703125,1,1,0,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,ambient,5,0.8046875,1,1,1,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,ambient,0,0.87890625,1,1,1,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,ambient,-5,0.8046875,1,1,1,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,speech,30,0.0,0,0,0,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,speech,20,0.0,0,0,0,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,speech,15,0.0,0,0,0,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,speech,10,0.0,0,0,0,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,speech,5,0.0,0,0,0,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,speech,0,0.0,0,0,0,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,speech,-5,0.0,0,0,0,0
178,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_113.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,none,clean,0.99609375,1,1,1,1
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,ambient,30,0.01171875,0,0,0,0
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,ambient,20,0.4296875,1,0,0,0
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,ambient,15,0.84375,1,1,1,0
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,ambient,10,0.91796875,1,1,1,1
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,ambient,5,0.9453125,1,1,1,1
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,ambient,0,0.953125,1,1,1,1
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,ambient,-5,0.9375,1,1,1,1
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,speech,30,0.0,0,0,0,0
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,speech,20,0.0,0,0,0,0
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,speech,15,0.00390625,0,0,0,0
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,speech,10,0.00390625,0,0,0,0
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,speech,5,0.0078125,0,0,0,0
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,speech,0,0.00390625,0,0,0,0
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,speech,-5,0.00390625,0,0,0,0
179,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_114.wav,TTS,streaming_repro,repro,0.0078125,0,0,0,0
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,none,clean,0.99609375,1,1,1,1
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,ambient,30,0.00390625,0,0,0,0
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,ambient,20,0.0546875,0,0,0,0
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,ambient,15,0.26953125,0,0,0,0
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,ambient,10,0.73046875,1,1,1,0
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,ambient,5,0.90625,1,1,1,1
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,ambient,0,0.9375,1,1,1,1
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,ambient,-5,0.9375,1,1,1,1
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,speech,30,0.0,0,0,0,0
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,speech,20,0.0,0,0,0,0
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,speech,15,0.0,0,0,0,0
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,speech,10,0.0,0,0,0,0
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,speech,5,0.0,0,0,0,0
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,speech,0,0.0,0,0,0,0
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,speech,-5,0.0,0,0,0,0
180,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_22.wav,TTS,streaming_repro,repro,0.00390625,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,none,clean,0.99609375,1,1,1,1
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,ambient,30,0.00390625,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,ambient,20,0.0078125,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,ambient,15,0.01171875,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,ambient,10,0.015625,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,ambient,5,0.0625,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,ambient,0,0.15625,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,ambient,-5,0.08203125,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,speech,30,0.0,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,speech,20,0.0,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,speech,15,0.0,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,speech,10,0.0,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,speech,5,0.0,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,speech,0,0.0,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,speech,-5,0.0,0,0,0,0
181,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_26.wav,TTS,streaming_repro,repro,0.9375,1,1,1,1
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,none,clean,0.99609375,1,1,1,1
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,ambient,30,0.0078125,0,0,0,0
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,ambient,20,0.26953125,0,0,0,0
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,ambient,15,0.78125,1,1,1,0
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,ambient,10,0.91796875,1,1,1,1
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,ambient,5,0.95703125,1,1,1,1
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,ambient,0,0.95703125,1,1,1,1
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,ambient,-5,0.953125,1,1,1,1
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,speech,30,0.0,0,0,0,0
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,speech,20,0.0,0,0,0,0
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,speech,15,0.00390625,0,0,0,0
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,speech,10,0.00390625,0,0,0,0
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,speech,5,0.00390625,0,0,0,0
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,speech,0,0.00390625,0,0,0,0
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,speech,-5,0.0,0,0,0,0
182,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_33.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,none,clean,0.99609375,1,1,1,1
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,ambient,30,0.07421875,0,0,0,0
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,ambient,20,0.90625,1,1,1,1
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,ambient,15,0.9453125,1,1,1,1
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,ambient,10,0.953125,1,1,1,1
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,ambient,5,0.9453125,1,1,1,1
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,ambient,0,0.90625,1,1,1,1
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,ambient,-5,0.5703125,1,1,0,0
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,speech,30,0.0,0,0,0,0
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,speech,20,0.0,0,0,0,0
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,speech,15,0.0,0,0,0,0
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,speech,10,0.0,0,0,0,0
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,speech,5,0.0,0,0,0,0
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,speech,0,0.0,0,0,0,0
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,speech,-5,0.0,0,0,0,0
183,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_44.wav,TTS,streaming_repro,repro,0.7578125,1,1,1,0
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,none,clean,0.99609375,1,1,1,1
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,ambient,30,0.015625,0,0,0,0
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,ambient,20,0.7578125,1,1,1,0
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,ambient,15,0.91796875,1,1,1,1
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,ambient,10,0.953125,1,1,1,1
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,ambient,5,0.9609375,1,1,1,1
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,ambient,0,0.96875,1,1,1,1
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,ambient,-5,0.95703125,1,1,1,1
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,speech,30,0.0,0,0,0,0
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,speech,20,0.0,0,0,0,0
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,speech,15,0.0,0,0,0,0
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,speech,10,0.0,0,0,0,0
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,speech,5,0.0,0,0,0,0
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,speech,0,0.0,0,0,0,0
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,speech,-5,0.0,0,0,0,0
184,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_5.wav,TTS,streaming_repro,repro,0.00390625,0,0,0,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,none,clean,0.99609375,1,1,1,1
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,ambient,30,0.0078125,0,0,0,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,ambient,20,0.04296875,0,0,0,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,ambient,15,0.2421875,0,0,0,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,ambient,10,0.66796875,1,1,0,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,ambient,5,0.90625,1,1,1,1
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,ambient,0,0.7578125,1,1,1,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,ambient,-5,0.4296875,1,0,0,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,speech,30,0.0,0,0,0,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,speech,20,0.0,0,0,0,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,speech,15,0.0,0,0,0,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,speech,10,0.0,0,0,0,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,speech,5,0.0,0,0,0,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,speech,0,0.0,0,0,0,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,speech,-5,0.0,0,0,0,0
185,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_55.wav,TTS,streaming_repro,repro,0.0,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,none,clean,0.99609375,1,1,1,1
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,ambient,30,0.0,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,ambient,20,0.0,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,ambient,15,0.0,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,ambient,10,0.0,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,ambient,5,0.0,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,ambient,0,0.0,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,ambient,-5,0.0,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,speech,30,0.0,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,speech,20,0.0,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,speech,15,0.0,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,speech,10,0.0,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,speech,5,0.0,0,0,0,0
186,E:\SIH\ira-wakeword\dataset\positive_all\synthetic\synthetic_lessac_normal_74.wav,TTS,speech,0,0.0,0,0,0,0
