name,path,bytes,readable,format,subtype,samplerate,channels,frames,duration,rms,peak,audio_sha1,byte_sha1,error
ira_0054.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0054.wav,65150,True,WAV,PCM_16,16000,1,32536,2.0335,0.13195712434072587,1.0,735e597b47718c8e5ffeb0b64089bdc4c5c54c2f,1081fccc2aadeb22a8946b1095e72d2a6c14ee82,
ira_0055.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0055.wav,38270,True,WAV,PCM_16,16000,1,19096,1.1935,0.13991835354851911,0.999969482421875,772a35fd4f9124c049542db6bceaf1356243790b,7df7e1ac9536b137538b29845051eeaca6e96017,
ira_0056.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0056.wav,36990,True,WAV,PCM_16,16000,1,18456,1.1535,0.15949383503551254,0.999969482421875,8463bbcc3b909362623978255907ebd03afaf867,d3a7a9132f7930755febdb40449c31f55b9c05a0,
ira_0057.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0057.wav,38270,True,WAV,PCM_16,16000,1,19096,1.1935,0.11463672786561793,0.86822509765625,14bf87a7fceea939dbf4cde50d04429285645ecd,654bbb3ea1658e056b86903b78488b57dbc67b5d,
ira_0058.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0058.wav,42110,True,WAV,PCM_16,16000,1,21016,1.3135,0.12578654048816437,0.897125244140625,037daa9be9ba311880a178618d5de599d99ff186,1ea84320f5dc7fde181ea0dd83fb2edca717da4a,
ira_0059.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0059.wav,49150,True,WAV,PCM_16,16000,1,24536,1.5335,0.13938655144773274,1.0,8ef002122b1aebab4f8e367b53ea2fa7f6bbe188,9dae002b502080372a31bdba2ac51b6b6c273420,
ira_0060.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0060.wav,65790,True,WAV,PCM_16,16000,1,32856,2.0535,0.11736325927613805,0.999969482421875,40a221795b70dc1ed26a0e77247fb16b06e3a925,57a2afb69d937549ece52708eee57921f050cd41,
ira_0061.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0061.wav,37630,True,WAV,PCM_16,16000,1,18776,1.1735,0.18623850624155258,0.999786376953125,92754f09aa4a24a654db4d323b641738637a9d1e,8416260470acbd935715810a9c90fc55293efb67,
ira_0062.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0062.wav,44670,True,WAV,PCM_16,16000,1,22296,1.3935,0.05626548351518626,0.379364013671875,1eff5f6eafe04b0150467d43d5dcf7103086478c,e5a75b242ccde367d4739dcd971e5b1127c36b9c,
ira_0063.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0063.wav,63230,True,WAV,PCM_16,16000,1,31576,1.9735,0.16718754486116216,0.999969482421875,39e0ea569b0a89f2ac85111219db2a81098bf989,a906af8beb5113b0f8c20e9aef8608a9208af5d0,
ira_0064.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0064.wav,49150,True,WAV,PCM_16,16000,1,24536,1.5335,0.17614665909688684,0.999969482421875,f82c9c7ea1f70ff53fe47ae07d6f1c4663518027,26dbdebcfbfa7e6b76e422cb094e1ed6e4b3866b,
ira_0065.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0065.wav,43390,True,WAV,PCM_16,16000,1,21656,1.3535,0.21024656297840955,0.999969482421875,89c21fa10ee260ff39f3805f23cd9e729f902c7f,f912f57d064e5b1335530787a0514a7db93205b6,
ira_0066.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0066.wav,44670,True,WAV,PCM_16,16000,1,22296,1.3935,0.17739561547912855,0.9947509765625,7a9698497584b3492f98db4dec7039bf7f007365,626dcb60631a0a326192f9f1833e1fcee6982cee,
ira_0067.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0067.wav,38270,True,WAV,PCM_16,16000,1,19096,1.1935,0.21689966935288685,0.999969482421875,a22bb8e28ecfa383527e33b5e2307de1d5665130,b614bd8f504f652f90ef06eb7fd9f75f541b4752,
ira_0068.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0068.wav,57470,True,WAV,PCM_16,16000,1,28696,1.7935,0.18108420559197783,0.999969482421875,3af4a9ff834dceb04513eb17c7b33d58adaa7755,5c49d1575244ec60c363dc3166cac394774bd265,
ira_0069.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0069.wav,43390,True,WAV,PCM_16,16000,1,21656,1.3535,0.20402747560972453,0.999969482421875,63f77468edc61ae01f82c8aab8fdb9ea8bde9723,8a4ff5e90a1c9b169cfbf5890066ed9c0c1cc684,
ira_0070.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0070.wav,49790,True,WAV,PCM_16,16000,1,24856,1.5535,0.14299709538437644,0.99774169921875,8923d60d0658c911c47f9e414d52fba86c8a5a7c,d1fd8fcd89bb6464e7715d465082fad08c87019f,
ira_0071.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0071.wav,44030,True,WAV,PCM_16,16000,1,21976,1.3735,0.1968163157351986,1.0,3a5dca9c2cb6556bb23bbbd293ff8c69f4849f58,fa511413f44983fcc0d9c3c294cdfa4bbedc4d42,
ira_0072.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0072.wav,42750,True,WAV,PCM_16,16000,1,21336,1.3335,0.17046818447731482,1.0,c6d6eb4f22f82fd3f9b022e0ff38ec7473764c5f,f17b3c0d13d703d77a327e1131aefab47211d9e2,
ira_0073.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0073.wav,36990,True,WAV,PCM_16,16000,1,18456,1.1535,0.1951055447860794,1.0,89cc86e3c771671dd0fafa8fff262b9a93db5e49,b8d98ef4b4c7d592b937bb9b72cb22d60bbf95e0,
ira_0074.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0074.wav,52350,True,WAV,PCM_16,16000,1,26136,1.6335,0.15647345732413992,0.999969482421875,e6782ce6facf44ff530e71e7c35f7eace79a92ee,9d0b875ced9259f1fca678fb3cf4d4b7b853a1c5,
ira_0075.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0075.wav,31230,True,WAV,PCM_16,16000,1,15576,0.9735,0.2027671911157361,0.999969482421875,d5ad3e5d03d48391d429c6cc216629d75807aad0,8cb0b8be869c856d78620da1106ffd29b747df3b,
ira_0076.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0076.wav,36350,True,WAV,PCM_16,16000,1,18136,1.1335,0.19990161057292888,1.0,fd31a2091763bd6879e06346e86b999c5f126248,e8250169bf19bfbd2969559fc92b845056dc0ec6,
ira_0077.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0077.wav,37630,True,WAV,PCM_16,16000,1,18776,1.1735,0.19824598121256193,1.0,588d9269aa0c1365081a399940b416ccfcc5c25d,b90a7a7fa38d47a9bfaff6363e4eb027db7b1eca,
